id,tweet,isVulgar,emoScore,label
335,just get to the new ipad no one care about map on their mac,0,0,1
336,night   day split night day effect scienc iphon valencia spain picoftheday photoftheday even,0,0,0
337,final my oneplus digit t arriv so excit thank oneplus brandnew cellphon,0,0,0
338,we is awesom friendship best otherhalf iphon imesag biff text,0,0,0
339,how does digit get anyon to help at the aplestor everyon  s busi no digit say hello no procedur on how to wait to be help,0,0,1
340,snapdeal i use to order soemthin everi altern day from you but now i see you sent a defect soni tv to my brother,0,0,1
341,my phone was plug in all night long and did not even charg what the bad annoy,1,0,1
342,sinc my iphon did not come with these   i went out   got myself some earpod   i them,0,0,1
343,coge beach digit hafizh instamod like digit like samsung camera instaphon coge beach,0,0,0
344,  drshwetapuri apl work on iphon digit run on io digit   why was nt iphon digit flopshow enough for no reason p hey fan,0,0,1
345,lol nick it rt say it all hateapl android picoftheday photoftheday insta instagram,0,0,1
346,my babi final got here ^ ^ newphon galaxi samsung smartphon android galaxi digit tmobil,0,1,0
347,wrap fish or mexican londonfodi london diningout market indoor instafav igdaili instagod photoftheday vsco photographi london iphon ift,0,0,0
348,my iphon been bug for like digit day final back on track though about to start catch up on all my tweet soon much love,0,0,0
349,follow on instagram what is up surf fun capetown funni sexi me samsung,0,0,0
350,highlight of the week neue smartphon smartphon huawei samsung babi handi neu handykauf,0,0,0
351,folowsunday folowback rt teamfolowback follow retwet iphon keep doing yes thing,0,0,0
352,i have to chang my finger id everi f    king day if i want that featur recent that is it i am offici thebrand notthefruit,0,0,1
353,fur ball dog rescuedog cutenesoverload photoftheday instagod picoftheday on digit pic soni,0,0,0
354,top photo ap avail now     photographi usa woman poem valentin iphon k rlek digit,0,0,0
355,i hate appl my twitter ap does not work anymor bcs my ipod is too old for the new updat wrong appl,0,0,1
356,just went to the appl store and got the back of my iphon replac,0,0,0
357,summer time sonya digit i famili photoftheday cute captur folowm beauti me prilaga photographi picoftheday instadaili soni sonyalpha al shot film photo fashion fulfram girl,0,0,0
358,the futur of cell watch awesom samsung android phone watch folowm cute me,0,0,0
359,bond time with with orangecaf   appl miglight friend,0,0,0
360,i final got a macbok d final appl mac macbok comput firstim excit laptop by,0,1,0
361,in litetali one week i will own the iphon digit s fuck yes,0,0,0
362,i my iphon an all sexi girl ohman hab ich langeweil nerd,0,0,0
363,redeem promocod io iphon game play free today now art indiegam uniti digit d art puzzl fun,0,0,0
364,i love cat cat cute cool likethisphoto instaphoto instalik iphon iphonisia j,0,0,0
365,summer digit in burgundi sunday afternoon smile picoftheafternon ig sony,0,0,0
366,appl is so fuck stupid i have to pay digit   plus tax to get help with my phone on the telephon appl,0,0,1
367,the prophet as a husband iphon android kindl book march digit digit at digit,0,0,0
368,funni stori about pick appl laughter laugh smile applesauc summer appl harvest,0,0,0
369,the time has come bride sister soni proud famili indonesia jakarta grand asia,0,0,0
370,it look like andrewmccab is go to prison thejoint thebighous an appl for a cigarett theyard thepokey bigbobasmans get readi for some hardtim douchebag vaselin   lipstick fuckedinth wrong prisonbitch lockandrewmccabeup loser ass,0,0,0
371,phone freak and now i have no pictur or any of my note,0,0,1
372,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow hrhp,0,0,0
373,iphon digit pricereduct with touchid   digit g nfc contactl payment tech,0,0,0
374,so excit for this littl arriv today samsung gearfit digit freebi,0,0,0
375,iphon and itun piss me off might as well just restor my whole phone and start over right hateiphon hateapl fthis,0,0,1
376,happi friday here is the sticker ap preview as promis enjoy bright bost apstor sticker io imesag iphon ipad famili friend,0,1,0
377,and final the iphon shatter digit month before my contract is up wehadagodrun,0,0,1
378,fur tree nyc ny vscocam vsco soni sonyalpha a digit ri digit male manhattan nike,0,0,0
379,roast pork most defin with appl sauc steam veget and mash are on the menu this even scrumi with a doubl ss oh and as far as i am concern being a chesefreak that sauc as well on my veget sunday,0,3,0
380,who are you wait for wait you cute afternoon iphon picfortoday dog chiwawa,0,0,0
381,brad boxberg near return to ray news photographi fashion health failur tech ipad iphon funni,0,0,0
382,pretti amaz feel having a phone that doesn t need a charg all day iphonex iphon digit suck appl theshit,0,0,0
383,how good is this free fruit at woli woolworth banana appl orang fresh,0,0,0
384,and appl bring out more thing i want of cours magickeyboard,0,0,0
385,happi make you better person kiss girl pictur samsung myself photoftheday,0,0,0
386,cute heart custom ipad and iphon case for the valentin  s day via,0,0,0
387,a refresh fresh salad is all it take to enjoy a meal appl io smartphone,0,0,0
388,with my iphon digit plus | the iphonex is a user experi nightmar,0,0,0
389,in my librari paula vogel news photographi fashion health failur tech ipad iphon funni,0,0,0
390,say hello to my new camera the soni fs digit videoproduct filmak soni fs digit bts,0,0,0
391,be happi fit style friday money samsung wel stereich lifestyl herbst,0,1,0
392,moschino iphon case my new babi inspir inlov fanci fashion luxuri boylikeboys,0,0,0
393,black outing wednesday be do not think bad gambateh note samsung asian yan  s love home,0,0,0
394,digit pcs exquisit squishi random charm in iphon strap toy decor free shop style sale today,0,0,0
395,iphon digit iphon appl avtwep avtwetup hot follow friend summer,0,0,0
396,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow femal digit femal l,0,0,0
397,we are love cake day in brighton got some proper lush chocol beetroot cake appl cake chocol and raspberri cheesecak plus some butter shortbread biscuit to go with the coffe if you fanci,0,0,0
398,new tv in bedroom so happi samsung smart tv new,0,0,0
399,last day to vote for dabal this round art game ap iphon ipad itun appl karma bribe browniepoint,0,0,0
400,i absolut love soni music cam i soni musicam viola photobyclementino,0,0,0
401,do not get why iphon  s are popular they are pure shite android is by far the best smartphon   d,0,1,1
402,i hate iphon why is it imposs for them to use digit g or lte theworst cantdeal,0,0,1
403,hateapl updat did not work caus my comput to restor my ipod famili,0,0,1
404,scroll through twitter and facebok for like digit minut and phone goe from digit to digit serious iphon iphon baterysuck,0,0,1
405,i came home to my mac case being at the front door win appl pink matt frost,0,0,0
406,just instal icloud on my comput and it has wipe all my outlook contact and calend,0,0,0
407,come soon human hue apparel human godvib apparel fit fashion iger stretwear skate surf iphon sport,0,0,0
408,serious migrat assist is not seamless bad famili firstworldproblem appl epicfail,1,0,1
409,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow znjq,0,0,0
410,follow on instagram what is up surf fun capetown funni sexi me samsung,0,0,0
411,why does the word fuck still turn to duck in my iphon i swear how do you not fuck know better potymouth,0,0,1
412,just the wind in the tree haveaniceday   french mothersday timelaps shotoniphon iphonex,0,0,0
413,sunflow make me natur flower sunflow yellow summer sevastopol samsung nxmini,0,0,0
414,razr d digit new estreno motorola razr razrd digit felicidad smile emocion instap,0,0,0
415,the iphon digit s is total amaz iphon io digit appl amaz phone tech music iphon digit plus gold mobil,0,0,0
416,  drshwetapuri apl work on iphon digit run on io digit   why was nt iphon digit flopshow enough for no reason p bad eh,1,0,1
417,i love you boyfriend friend   me brazilian cute fashion mylif twegram iphon instalov photo,0,0,0
418,warn do not poke the sleep giant cute aw rt femal iphon android,0,0,0
419,new lock screen and home screen laugh lockscren homescren iphon digit iphon everyminut,0,0,0
420,great more pointless ap i do not even want take up more storag space that i do not even have thank appl,0,0,0
421,drink coffe read from free iphon ap because jesus is an awesom god you all godbl,0,1,0
422,aw thank you so much   ms harlem nowplay wake up next digit you by just download it and upload to my iphon,0,0,0
423,appl your shitti io digit made everyon  s phone suck ass,0,0,1
424,good to have my tab back after digit week samsung tablet,0,0,0
425,hateapl just wast digit digit hour of my life pay   digit to get a new batteri for my iphon that was rig to drain batteri life by appl thank time to switch to android iphon digit s,0,0,0
426,i go to my back iphon and see more fund have been ad to my account workonlin cashregisterrip,0,0,0
427,new hoesj samsung galaxi s l vistaprint afi white love,0,0,0
428,retwet follow all who rt folowback gain with me rt now iphon sougofolow femal digit digit,0,0,0
429,its me nicki orang pictureoftheday samsung samsunggalaxi digit galaxi s digit blond hare,0,1,0
430,i swear to god i am go to throw my phone under a fuck bus i it does not stop lag everi two fuck second io digit appl,0,0,1
431,appl mess up when they made the new charger for iphon digit but they realli mess up use it again on the digit iphon digit appl,0,0,1
432,oh hi babi   new phone final samsung galaxi digit excit aboutim yay baby,0,1,0
433,with a hammer and a shotgun and load of green paint to splash on the pretenti store donotfalfortheir,0,0,1
434,having to use a iphon while my one goe for its digit th repair hope it is a straightforward replac this time,0,0,1
435,funni thing why does not window sue appl for copi them now or are appl the only one allow teamwindow teamandroid,0,0,1
436,hateapl they are tri me to get the newer version no way l nothingworkswithm,0,0,1
